uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
GRP1_HUMAN,C1 domain,Homo sapiens,Eykaryo. plasma,s14,f74,sf60,c3,t2,797,500-1000
RGAP1_HUMAN,C1 domain,Homo sapiens,Eykaryo. plasma,s14,f74,sf60,c3,t2,632,500-1000
OSTCN_BOVIN,GLA-domain,Bos taurus,Secreted,s6,f116,sf89,c4,t2,100,100-300
FA9_HUMAN,GLA-domain,Homo sapiens,Secreted,s14,f116,sf89,c4,t2,461,300-500
KPCG_HUMAN,C1 domain,Homo sapiens,Eykaryo. plasma,s14,f74,sf60,c3,t2,697,500-1000
KPCL_HUMAN,C2 domain,Homo sapiens,Eykaryo. plasma,s14,f60,sf45,c3,t2,683,500-1000
ARBK1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,689,500-1000
HVCN1_MOUSE,Voltage-sensing proton channel,Mus musculus,Eykaryo. plasma,s52,f806,sf8,c1,t1,269,100-300
DYN2_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,870,500-1000
TULP1_HUMAN,Transcriptional factor tubby,Homo sapiens,Eykaryo. plasma,s14,f124,sf104,c6,t2,542,500-1000
LAN91_MICS0,Type  A lantibiotic,Microbispora sp.,Gram-pos. inner,s530,f228,sf161,c10,t3,24,0-100
VGFR2_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,1356,1000-2000
Q9YBM8_AERPE,UbiA prenyltransferases,Aeropyrum pernix,Archaebac.,s1,f692,sf403,c1,t1,284,100-300
Q8AWD0_DANRE,"Voltage-dependent anion channel (VDAC) porin (n=19,S=20)",Danio rerio,Mitochon. outer,s129,f269,sf189,c2,t1,283,100-300
BACR_HALVA,Microbial and algal rhodopsins,Haloarcula vallismortis,Archaebac.,s559,f13,sf6,c1,t1,250,100-300
Q8R9C0_CALS4,Cobalt uptake transporter,Caldanaerobacter subterraneus,Gram-pos. inner,s501,f694,sf134,c1,t1,230,100-300
TSPO_MOUSE,Mitochondrial and bacterial outer membrane translocator,Mus musculus,Mitochon. outer,s52,f695,sf160,c1,t1,169,100-300
INSR_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,1382,1000-2000
CEL3_CUCEC,Eukaryotic pore-forming toxins,Cucumaria echinata,Secreted,s561,f26,sf35,c2,t1,442,300-500
M1VAN7_CYAM1,Lipid exporter family,Cyanidioschyzon merolae,Eykaryo. plasma,s306,f99,sf17,c1,t1,696,500-1000
DEF_NICAL,Plant defensins,Nicotiana alata,Secreted,s423,f158,sf58,c6,t2,105,100-300
P4K2A_HUMAN,Phosphatidylinositol 3- and 4-kinase,Homo sapiens,Golgi,s14,f387,sf265,c4,t2,479,300-500
OCRL_HUMAN,Endonuclease/exonuclease/phosphatase family,Homo sapiens,Endosome,s14,f198,sf139,c6,t2,901,500-1000
I5P2_HUMAN,Endonuclease/exonuclease/phosphatase family,Homo sapiens,Endoplasm. reticulum,s14,f198,sf139,c6,t2,993,500-1000
BAMA_ECOLI,"OMP insertion (Bam complex) porin (n=16,S=22)",Escherichia coli,Gram-neg. outer,s9,f673,sf179,c2,t1,810,500-1000
AQP2_HUMAN,Major intrinsic protein (MIP) family,Homo sapiens,Eykaryo. plasma,s14,f15,sf7,c1,t1,271,100-300
YIDC2_HALH5,OxaA/YidC,Bacillus halodurans,Gram-pos. inner,s550,f293,sf202,c1,t1,280,100-300
A0A0H3GD84_LISM4,Thiol-activated cytolysin,Listeria monocytogenes,Secreted,s166,f146,sf108,c3,t2,529,500-1000
TSE3_PSEAE,Muramidase,Pseudomonas aeruginosa,Gram-neg. outer,s28,f697,sf1,c4,t2,408,300-500
KCNE2_HUMAN,Voltage-gated K+ channel accessory protein (MinK),Homo sapiens,Eykaryo. plasma,s14,f373,sf253,c11,t1,123,100-300
ATNG_HUMAN,FXYD regulators,Homo sapiens,Eykaryo. plasma,s14,f84,sf62,c11,t1,66,0-100
A0A0D8VEJ4_ECOLX,TatA/TatB family,Escherichia coli,Gram-neg. inner,s9,f370,sf63,c1,t1,171,100-300
AGNO_POVJC,Polyomavirus agnoprotein,JC polyomavirus,Endosome,s564,f700,sf405,c11,t1,71,0-100
O27985_ARCFU,Choline/ethanolamine phosphotransferase 1,Archaeoglobus fulgidus,Archaebac.,s58,f701,sf406,c1,t1,344,300-500
CLD15_MOUSE,Claudin,Mus musculus,Eykaryo. plasma,s52,f702,sf194,c1,t1,227,100-300
AIDA_ECOLX,Autotransporters of N-terminal passenger domain,Escherichia coli,Gram-neg. outer,s9,f38,sf28,c2,t1,1286,1000-2000
YETJ_BACSU,Testis-enhanced gene transfer family,Bacillus subtilis,Gram-pos. inner,s89,f703,sf408,c1,t1,214,100-300
PGPB_ECOLI,Transmembrane lipid phosphatase,Escherichia coli,Gram-neg. inner,s9,f704,sf409,c1,t1,254,100-300
GTR1_HUMAN,Sugar porter family,Homo sapiens,Eykaryo. plasma,s14,f656,sf15,c1,t1,492,300-500
VP40_EBOZ5,Matrix protein VP40,Zaire ebolavirus,Viral,s425,f706,sf411,c3,t2,326,300-500
MCJD_ECOLX,Lipid exporter family,Escherichia coli,Gram-neg. inner,s9,f99,sf17,c1,t1,580,500-1000
YGAP_ECOLI,Rhodanese,Escherichia coli,Gram-neg. inner,s9,f708,sf413,c1,t1,174,100-300
OPAH_NEIGO,Opacity porins,Neisseria gonorrhoeae,Gram-neg. outer,s66,f337,sf235,c2,t1,238,100-300
A0A0B8R2U7_LISMN,S component of vitamin uptake transporter,Listeria monocytogenes,Gram-pos. inner,s166,f130,sf134,c1,t1,186,100-300
Q5M4H8_STRT2,Proton-dependent oligopeptide transporter (POT),Streptococcus thermophilus,Gram-pos. inner,s565,f333,sf15,c1,t1,483,300-500
GBRB3_HUMAN,Ligand-gated ion channel of neurotransmitter receptors,Homo sapiens,Eykaryo. plasma,s14,f22,sf14,c1,t1,473,300-500
DIPPS_ARCFU,Choline/ethanolamine phosphotransferase 1,Archaeoglobus fulgidus,Archaebac.,s58,f701,sf406,c1,t1,490,300-500
TACD2_HUMAN,Tumor-associated calcium signal transducer 2 peptides,Homo sapiens,Eykaryo. plasma,s14,f710,sf284,c7,t3,323,300-500
O28625_ARCFU,UbiA prenyltransferases,Archaeoglobus fulgidus,Archaebac.,s58,f692,sf403,c1,t1,303,300-500
Q51006_NEIGO,Outer membrane efflux proteins,Neisseria gonorrhoeae,Gram-neg. outer,s66,f45,sf34,c2,t1,467,300-500
5HT3A_MOUSE,Ligand-gated ion channel of neurotransmitter receptors,Mus musculus,Eykaryo. plasma,s52,f22,sf14,c1,t1,489,300-500
KCNK2_HUMAN,Two pore Na+ channels,Homo sapiens,Eykaryo. plasma,s14,f711,sf8,c1,t1,426,300-500
DTPD_ECOLI,Proton-dependent oligopeptide transporter (POT),Escherichia coli,Gram-neg. inner,s9,f333,sf15,c1,t1,493,300-500
ZNTA_SHISS,P-ATPase,Shigella sonnei,Gram-neg. inner,s566,f30,sf22,c1,t1,732,500-1000
ARHG9_RAT,Pleckstrin-homology domain,Rattus norvegicus,Eykaryo. plasma,s54,f62,sf49,c3,t2,493,300-500
PIMA_MYCS2,Glycosyltransferase family 4,Mycolicibacterium smegmatis,Gram-pos. inner,s22,f712,sf128,c5,t2,386,300-500
RFAG_ECOLI,Glycosyltransferase family 1,Escherichia coli,Gram-neg. inner,s9,f713,sf128,c5,t2,374,300-500
SNX14_HUMAN,PX domain,Homo sapiens,Eykaryo. plasma,s14,f70,sf57,c6,t2,946,500-1000
SWEET_LEPBP,SemiSWEET bacterial sugar transporters,Leptospira biflexa,Gram-neg. inner,s567,f714,sf415,c1,t1,85,0-100
SWEET_VIBSN,SemiSWEET bacterial sugar transporters,Vibrio sp.,Gram-neg. inner,s568,f714,sf415,c1,t1,97,0-100
TLR3_HUMAN,Toll-like receptors,Homo sapiens,Endosome,s14,f475,sf289,c11,t1,904,500-1000
HSP12_YEAST,Heat shock protein 9/12,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f717,sf286,c7,t3,109,100-300
CP51_YEAST,Cytochrome P450,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f52,sf39,c11,t1,530,500-1000
SNX10_HUMAN,PX domain,Homo sapiens,Endosome,s14,f70,sf57,c6,t2,201,100-300
Q8RTE3_CAMJU,Outer membrane efflux proteins,Campylobacter jejuni,Gram-neg. outer,s106,f45,sf34,c2,t1,492,300-500
Q9KDT3_HALH5,Neurotransmitter: sodium symporter,Bacillus halodurans,Gram-pos. inner,s550,f78,sf64,c1,t1,453,300-500
CSGG_ECOLI,Curli-like transporters (n=36),Escherichia coli,Gram-neg. outer,s9,f719,sf417,c2,t1,277,100-300
O69756_PSEAI,Heme-binding protein A,Pseudomonas aeruginosa,Secreted,s28,f628,sf382,c6,t2,205,100-300
HASA_SERMA,Heme-binding protein A,Serratia marcescens,Secreted,s243,f628,sf382,c6,t2,188,100-300
Q0WA92_YERPE,Heme-binding protein A,Yersinia pestis,Secreted,s299,f628,sf382,c6,t2,205,100-300
BPI_HUMAN,Bactericidal permeability increasing protein family,Homo sapiens,Secreted,s14,f243,sf170,c6,t2,487,300-500
NCCX_ALCXX,Heavy-metal resistance proteins,Alcaligenes xylosoxidans,Gram-neg. inner,s79,f622,sf376,c11,t1,148,100-300
CCR2_HUMAN,GPCR peptides,Homo sapiens,Eykaryo. plasma,s14,f447,sf284,c7,t3,374,300-500
PNUC_NEIMU,Nicotinamide mononucleotide transporter,Neisseria mucosa,Gram-neg. inner,s570,f623,sf377,c1,t1,263,100-300
ERG_META2,Ergosterol reductase family,Methylomicrobium alcaliphilum,Gram-neg. inner,s571,f620,sf374,c1,t1,427,300-500
PTHY_HUMAN,Parathyroid hormone family,Homo sapiens,Secreted,s14,f625,sf145,c7,t3,115,100-300
DAB2_HUMAN,N-terminal helix of Disabled-2,Homo sapiens,Vesicle,s14,f631,sf286,c7,t3,770,500-1000
BTDB_PAPAN,Theta-defensin,Macaca mulatta,Secreted,s330,f346,sf203,c9,t3,76,0-100
PPAP_HUMAN,Amyloidogenic peptide of phosphatase,Homo sapiens,Eykaryo. plasma,s14,f720,sf43,c7,t3,386,300-500
KAB12_OLDAF,Cyclotide,Oldenlandia affinis,Secreted,s178,f148,sf112,c3,t2,28,0-100
DGDG2_ARATH,Lipid interacting helix of digalactosyldiacylglycerol synthase,Arabidopsis thaliana,Chloroplast outer,s246,f721,sf286,c7,t3,473,300-500
B5U2V4_BACTU,Thuricin,Bacillus cereus,Secreted,s69,f722,sf379,c4,t2,40,0-100
CUGA_CONPB,Alpha-conotoxin-like,Conus pictus,Secreted,s574,f212,sf148,c7,t3,11,0-100
DEFLU_LUCSE,Invertebrate and fungal defensins,Lucilia sericata,Secreted,s575,f72,sf58,c6,t2,92,0-100
D0EKL2_9BASI,Peptides of antifreeze protein,Glaciozyma antarctica,Undefined,s573,f723,sf43,c7,t3,177,100-300
TXP3_APOSC,Spider ion channel inhibitory toxins,Apomastus schlingeri,Secreted,s576,f154,sf112,c3,t2,37,0-100
TXPR1_THRPR,Spider ion channel inhibitory toxins,Thrixopelma pruriens,Secreted,s577,f154,sf112,c3,t2,35,0-100
CA1C_CONLI,Alpha-conotoxin-like,Conus lividus ,Secreted,s578,f212,sf148,c7,t3,38,0-100
TXM46_CONAO,Alpha-conotoxin-like,Conus araneosus,Secreted,s579,f212,sf148,c7,t3,14,0-100
CTA48_CONAO,Conotoxin T,Conus araneosus,Secreted,s579,f466,sf204,c9,t3,12,0-100
CT5A_CONCN,Conotoxin T,Conus consors,Secreted,s445,f466,sf204,c9,t3,14,0-100
IBB4_MACAX,Serine protease inhibitor derived peptide,Macrotyloma axillare,Secreted,s580,f295,sf154,c9,t3,76,0-100
PLR_LITPI,Bowman-Birk inhibitor-like frog peptides,Lithobates pipiens,Secreted,s581,f725,sf154,c9,t3,62,0-100
COW_CONIN,Contryphan,Conus inscriptus,Secreted,s582,f726,sf418,c10,t3,8,0-100
COW1_CONBL,Contryphan,Conus loroisii,Secreted,s583,f726,sf418,c10,t3,63,0-100
ASTX3_ASTEC,"Lasso peptides, type 2",Asticcacaulis excentricus,Secreted,s584,f219,sf155,c9,t3,49,0-100
Q83ZN8_STREI,Type  A lantibiotic,Streptococcus equinus,Secreted,s585,f228,sf161,c10,t3,58,0-100
SMS_HUMAN,Somatostatin,Homo sapiens,Secreted,s14,f728,sf257,c10,t3,116,100-300
SUNA_BACSU,Glycocin,Bacillus subtilis,Secreted,s89,f429,sf280,c4,t2,56,0-100
Q7X2B5_LACLL,LsbB bacteriocin family,Lactococcus lactis,Secreted,s162,f729,sf141,c7,t3,30,0-100
MCU11_RANGE,Maculatin,Litoria genimaculata,Secreted,s586,f347,sf211,c7,t3,21,0-100
NEU1_BOVIN,Neurohypophysial hormones,Bos taurus,Secreted,s6,f730,sf257,c10,t3,125,100-300
THCL_STRAJ,Thiazolylpeptide-type bacteriocin,Streptomyces azureus,Secreted,s588,f732,sf421,c10,t3,72,0-100
ASTX1_ASTEC,"Lasso peptides, type 2",Asticcacaulis excentricus,Secreted,s584,f219,sf155,c9,t3,51,0-100
D5VKJ9_CAUST,"Lasso peptides, type 2",Caulobacter segnis,Secreted,s590,f219,sf155,c9,t3,42,0-100
Q1A2D3_ENTFL,Enterocin,Enterococcus faecalis,Secreted,s141,f734,sf77,c4,t2,44,0-100
Q1A2D2_ENTFL,Enterocin,Enterococcus faecalis,Secreted,s141,f734,sf77,c4,t2,43,0-100
POLG_HCVJ4,P7 viroporin,Hepatitis C virus,Endoplasm. reticulum,s328,f674,sf558,c1,t1,3010,>2000
FABP5_MOUSE,Fatty acid binding protein-like (n=10),Mus musculus,Eykaryo. plasma,s52,f137,sf50,c3,t2,135,100-300
W5JXD9_9HYME,ML domain,Camponotus japonicus,Secreted,s593,f119,sf91,c3,t2,132,100-300
Q973T5_SULTO,Archaeal fatty acid carrier,Sulfolobus tokodaii,Archaebac.,s594,f735,sf138,c6,t2,136,100-300
D3HMN4_LEGLN,Bacterial phosphoinositide phosphatase,Legionella pneumophila,Vacuole,s298,f652,sf278,c1,t1,825,500-1000
E7N5J9_9ACTO,Invertebrate and fungal defensins,Actinomyces sp.,Secreted,s595,f72,sf58,c6,t2,66,0-100
M1_I33A0,Influenza virus matrix protein M1,Influenza A virus,Viral,s51,f55,sf42,c4,t2,252,100-300
LAMP2_HUMAN,Lysosome-associated membrane glycoprotein,Homo sapiens,Lysosome,s14,f739,sf423,c11,t1,410,300-500
3SA4_NAJAT,Snake venom toxins,Naja atra,Secreted,s53,f66,sf53,c3,t2,81,0-100
Q91R00_WNV,Flavivirus glycoprotein,West Nile virus,Viral,s597,f147,sf109,c11,t1,426,300-500
Q1H8W5_CHIKV,Alphavirus E1 glycoprotein,Chikungunya virus,Viral,s533,f510,sf109,c11,t1,1248,1000-2000
A9QPL9_9MONO,Fusion peptides of viral envelope glycoproteins,Zaire ebolavirus,Viral,s425,f438,sf277,c7,t3,676,500-1000
L7QI57_9MONO,Fusion peptides of viral envelope glycoproteins,Zaire ebolavirus,Viral,s425,f438,sf277,c7,t3,676,500-1000
CRVP_PSEAU,Cysteine-rich secretory protein family,Pseudechis australis,Secreted,s541,f615,sf296,c4,t2,238,100-300
CRVP_PSEPO,Cysteine-rich secretory protein family,Pseudechis porphyriacus,Secreted,s598,f615,sf296,c4,t2,238,100-300
CRVP1_NAJAT,Cysteine-rich secretory protein family,Naja atra,Secreted,s53,f615,sf296,c4,t2,239,100-300
CRIS2_MOUSE,Cysteine-rich secretory protein family,Mus musculus,Secreted,s52,f615,sf296,c4,t2,243,100-300
CRIS2_HUMAN,Cysteine-rich secretory protein family,Homo sapiens,Secreted,s14,f615,sf296,c4,t2,243,100-300
JZT7A_CHIGU,Spider ion channel inhibitory toxins,Chilobrachys guangxiensis,Secreted,s200,f154,sf112,c3,t2,66,0-100
KNO64_HEXDO,Spider ion channel inhibitory toxins,Sicarius dolichocephalus,Secreted,s600,f154,sf112,c3,t2,72,0-100
TXAG_ALLOP,Spider ion channel inhibitory toxins,Allagelena opulenta,Secreted,s601,f154,sf112,c3,t2,35,0-100
ANN1_AREMA,Antimicrobial beta-hairpin peptides from coastal annelids,Arenicola marina,Secreted,s278,f294,sf203,c9,t3,202,100-300
POLS_IBDV,Bursal disease virus pore-forming peptide,Avian infectious bursal disease virus,Eykaryo. plasma,s602,f143,sf277,c7,t3,1012,1000-2000
NMDZ1_HUMAN,Peptides of ionotropic glutamate receptor,Homo sapiens,Eykaryo. plasma,s14,f618,sf284,c7,t3,938,500-1000
SCN3A_RAT,Voltage-gated channel peptides,Rattus norvegicus,Eykaryo. plasma,s54,f452,sf284,c7,t3,1951,1000-2000
C7Z7K1_FUSV7,Anoctamin (TMEM16) family,Fusarium solani,Eykaryo. plasma,s604,f740,sf369,c1,t1,735,500-1000
O96060_MAMBR,Paralytic peptide family,Mamestra brassicae,Secreted,s605,f221,sf156,c9,t3,152,100-300
Q0PGA5_BUBBU,Lactoferrin,Bos taurus,Secreted,s6,f216,sf203,c9,t3,30,0-100
NPY_PIG,Neuropeptide Y family,Sus scrofa,Secreted,s56,f204,sf145,c7,t3,76,0-100
B5YGD6_THEYD,SemiSWEET bacterial sugar transporters,Thermodesulfovibrio yellowstonii,Gram-neg. inner,s606,f714,sf415,c1,t1,88,0-100
ENV_HV1W2,Juxtamembrane peptides of viral envelope glycoproteins,Human immunodeficiency virus type 1,Endosome,s157,f439,sf277,c7,t3,847,500-1000
ARF6_HUMAN,N-terminal helix of Arf proteins,Homo sapiens,Eykaryo. plasma,s14,f741,sf286,c7,t3,175,100-300
NMB_HUMAN,Bombesin-like peptides,Homo sapiens,Secreted,s14,f396,sf211,c7,t3,121,100-300
SPIKE_SARS,Fusion peptides of viral envelope glycoproteins,SARS-CoV,Endosome,s475,f438,sf277,c7,t3,1255,1000-2000
YSCU_YERPS,Peptides of YscU protein,Yersinia pseudotuberculosis,Gram-neg. inner,s426,f742,sf284,c7,t3,354,300-500
LCAP_HUMAN,Peptidase family M1,Homo sapiens,Eykaryo. plasma,s14,f276,sf227,c11,t1,1025,1000-2000
ANOP_ANOSM,Mastoparan family,Anoplius samariensis,Secreted,s607,f224,sf151,c7,t3,10,0-100
A1HA_LOXIN,Glycerophosphoryl diester phosphodiesterase,Loxosceles intermedia,Secreted,s608,f241,sf118,c5,t2,306,300-500
B3A043_STRAT,"Phosphoinositide phospholipase C, Ca2+-dependent",Streptomyces antibioticus,Gram-pos. inner,s587,f744,sf118,c5,t2,344,300-500
B4EVM3_PROMH,Bacterial lipase,Proteus mirabilis,Secreted,s304,f184,sf127,c5,t2,287,100-300
Q93A71_GEOSE,Bacterial lipase,Bacillus stearothermophilus,Secreted,s88,f184,sf127,c5,t2,418,300-500
PG2_PIG,Protegrin,Sus scrofa,Secreted,s56,f400,sf203,c9,t3,147,100-300
NAH1_METJA,Sodium-proton antiporter 1,Methanocaldococcus jannaschii,Archaebac.,s20,f678,sf106,c1,t1,426,300-500
EPOR_HUMAN,Type I cytokine receptor family,Homo sapiens,Eykaryo. plasma,s14,f490,sf193,c11,t1,508,500-1000
Q9UZ55_PYRAB,Sodium-proton antiporter 1,Pyrococcus abyssi,Archaebac.,s610,f678,sf106,c1,t1,443,300-500
A0A0F6C2F5_ECOLX,Curli-like transporters (n=36),Escherichia coli,Gram-neg. outer,s9,f719,sf417,c2,t1,277,100-300
BACR1_HALMA,Microbial and algal rhodopsins,Haloarcula marismortui,Archaebac.,s611,f13,sf6,c1,t1,250,100-300
CAR4_ARATH,C2 domain,Arabidopsis thaliana,Eykaryo. plasma,s246,f60,sf45,c3,t2,177,100-300
CRGA_MYCTU,Cell division protein CrgA,Mycobacterium tuberculosis,Gram-pos. inner,s21,f745,sf424,c1,t1,93,0-100
3NO2_NAJKA,Snake venom toxins,Naja kaouthia,Secreted,s230,f66,sf53,c3,t2,86,0-100
B0LX40_9INFA,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,95,0-100
TNR16_RAT,Tumor necrosis factor receptor,Rattus norvegicus,Eykaryo. plasma,s54,f747,sf425,c11,t1,425,300-500
LTC4S_MOUSE,MAPEG family,Mus musculus,Endoplasm. reticulum,s52,f254,sf178,c1,t1,150,100-300
A0A0H2UKY1_CAUSK,"Lasso peptides, type 2",Caulobacter sp.,Secreted,s612,f219,sf155,c9,t3,18,0-100
B3DH80_DANRE,Cytochrome P450,Danio rerio,Endoplasm. reticulum,s129,f52,sf39,c11,t1,519,500-1000
SWEET_ECOU3,SemiSWEET bacterial sugar transporters,Escherichia coli,Gram-neg. inner,s9,f714,sf415,c1,t1,89,0-100
TSPO_BACCR,Mitochondrial and bacterial outer membrane translocator,Bacillus cereus,Gram-pos. inner,s69,f695,sf160,c1,t1,153,100-300
TSPO_CERSP,Mitochondrial and bacterial outer membrane translocator,Cereibacter sphaeroides,Gram-neg. inner,s31,f695,sf160,c1,t1,158,100-300
ULAA_ECOLI,Phosphotransferase (PTS) L-ascorbate family,Escherichia coli,Gram-neg. inner,s9,f748,sf426,c1,t1,465,300-500
GLUC_BOVIN,Glucagon family,Bos taurus,Secreted,s6,f205,sf145,c7,t3,180,100-300
A0PGP7_PANGI,Plant knottins,Panax ginseng,Secreted,s613,f151,sf112,c3,t2,121,100-300
Q48499_LACAI,Bacteriocin class IIc,Lactobacillus acidophilus,Secreted,s614,f750,sf77,c4,t2,91,0-100
PAG_BACAN,"Channel-forming Bacillus protective antigen (n=14,S=14)",Bacillus anthracis,Secreted,s307,f751,sf35,c2,t1,764,500-1000
PTH1R_HUMAN,GPCR peptides,Homo sapiens,Eykaryo. plasma,s14,f447,sf284,c7,t3,593,500-1000
CCKAR_HUMAN,GPCR peptides,Homo sapiens,Eykaryo. plasma,s14,f447,sf284,c7,t3,428,300-500
PENK_HUMAN,Opioid peptides,Homo sapiens,Secreted,s14,f752,sf257,c10,t3,267,100-300
Q17NR1_AEDAE,Cecropin,Aedes aegypti,Secreted,s343,f201,sf151,c7,t3,59,0-100
DEF_COPTR,Invertebrate and fungal defensins,Copris tripartitus,Secreted,s615,f72,sf58,c6,t2,80,0-100
ITAX_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,1163,1000-2000
DEF_LENCC,Plant defensins,Lens culinaris,Secreted,s616,f158,sf58,c6,t2,74,0-100
THMAC_HIRME,Macin,Hirudo medicinalis,Secreted,s617,f419,sf58,c6,t2,75,0-100
D106A_HUMAN,Vertebrate defensin,Homo sapiens,Secreted,s14,f67,sf54,c3,t2,65,0-100
Q53UI9_9TELE,Type III antifreeze protein,Zoarces elongatus,Secreted,s618,f754,sf420,c6,t2,88,0-100
D6RKI7_COPC7,CFEM domain,Coprinopsis cinerea,Secreted,s619,f755,sf58,c6,t2,546,500-1000
PASM1_LACPN,Glycocin,Lactobacillus plantarum,Secreted,s273,f429,sf280,c4,t2,64,0-100
B9A7V6_ENTMU,Enterocin A immunity protein,Enterococcus mundtii,Secreted,s620,f398,sf273,c4,t2,98,0-100
MONAL_PSEE4,Monalysin,Pseudomonas entomophila,Secreted,s622,f756,sf35,c2,t1,271,100-300
PG3_PIG,Protegrin,Sus scrofa,Secreted,s56,f400,sf203,c9,t3,149,100-300
SPOVM_BACSU,Stage V sporulation protein,Bacillus subtilis,Vacuole,s89,f757,sf428,c7,t3,26,0-100
N0DKS8_9FLAO,Microbial and algal rhodopsins,Dokdonia eikasta,Gram-neg. inner,s623,f13,sf6,c1,t1,280,100-300
CARDS_MYCPN,Ricin-type beta-trefoil lectin domain,Mycoplasma pneumoniae,Secreted,s624,f758,sf429,c3,t2,591,500-1000
Q9RNX2_NEIGO,p-Aminobenzoyl-glutamate transporter,Neisseria gonorrhoeae,Gram-neg. inner,s66,f759,sf272,c1,t1,522,500-1000
G3CEP6_ACEAT,Microbial and algal rhodopsins,Acetabularia acetabulum,Eykaryo. plasma,s348,f13,sf6,c1,t1,246,100-300
Q40128_SOLLC,Plant defensins,Solanum lycopersicum,Secreted,s625,f158,sf58,c6,t2,105,100-300
CP21A_HUMAN,Cytochrome P450,Homo sapiens,Endoplasm. reticulum,s14,f52,sf39,c11,t1,495,300-500
CUL3_HUMAN,Stapled peptides,Designed proteins,Undefined,s213,f761,sf174,c7,t3,768,500-1000
DEFA1_HORSE,Vertebrate defensin,Equus caballus,Secreted,s142,f67,sf54,c3,t2,98,0-100
Q0VR69_ALCBS,p-Aminobenzoyl-glutamate transporter,Alcanivorax borkumensis,Gram-neg. inner,s626,f759,sf272,c1,t1,492,300-500
PORF_PSEAE,OprF family,Pseudomonas aeruginosa,Gram-neg. outer,s28,f762,sf26,c2,t1,350,300-500
A6XB80_ACIBA,Imipenum resistance-associated porin,Acinetobacter baumannii,Gram-neg. outer,s539,f669,sf239,c2,t1,249,100-300
Q5DL42_ACIBA,Imipenum resistance-associated porin,Acinetobacter baumannii,Gram-neg. outer,s539,f669,sf239,c2,t1,247,100-300
SODC_HUMAN,Peptides of superoxide dismutase,Homo sapiens,Eykaryo. plasma,s14,f763,sf43,c7,t3,154,100-300
MBCTN_METTR,Methanobactins,Methylosinus trichosporium,Secreted,s254,f764,sf430,c10,t3,30,0-100
TKN4_HUMAN,Tachykinin family,Homo sapiens,Secreted,s14,f202,sf143,c7,t3,113,100-300
A0A059TFW7_PENVA,Hemocyanin-derived peptides,Litopenaeus vannamei,Undefined,s386,f765,sf43,c7,t3,676,500-1000
Q48391_KLEOX,Cyclodextrin porin,Klebsiella oxytoca,Gram-neg. outer,s629,f766,sf102,c2,t1,346,300-500
SCD_HUMAN,Fatty acid desaturase,Homo sapiens,Endoplasm. reticulum,s14,f768,sf431,c1,t1,359,300-500
NAPEP_HUMAN,N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D,Homo sapiens,Eykaryo. plasma,s14,f769,sf432,c5,t2,393,300-500
CKR1B_CONRO,Conatokin,Conus rolani,Secreted,s630,f770,sf433,c7,t3,96,0-100
B2CL2_HUMAN,Bcl-2 inhibitors of programmed cell death,Homo sapiens,Mitochon. outer,s14,f53,sf40,c11,t1,193,100-300
FIS1_YEAST,Mitochondria fission protein,Saccharomyces cerevisiae,Mitochon. outer,s36,f134,sf169,c11,t1,155,100-300
BAX_HUMAN,Bcl-2 inhibitors of programmed cell death,Homo sapiens,Mitochon. outer,s14,f53,sf40,c11,t1,192,100-300
GPX8_HUMAN,Glutathione peroxidase,Homo sapiens,Endoplasm. reticulum,s14,f530,sf131,c5,t2,209,100-300
ENPP4_HUMAN,Type I phosphodiesterase/nucleotide pyrophosphatase,Homo sapiens,Eykaryo. plasma,s14,f772,sf434,c11,t1,453,300-500
CCME_ECOLI,Cytochrome c-type biogenesis protein,Escherichia coli,Gram-neg. inner,s9,f773,sf435,c11,t1,159,100-300
ITAM_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,1152,1000-2000
TNR12_HUMAN,Tumor necrosis factor receptor,Homo sapiens,Eykaryo. plasma,s14,f747,sf425,c11,t1,129,100-300
STP10_ARATH,Sugar porter family,Arabidopsis thaliana,Eykaryo. plasma,s246,f656,sf15,c1,t1,514,500-1000
Q2XU26_STREE,Thiol-activated cytolysin,Streptococcus pneumoniae,Secreted,s407,f146,sf108,c3,t2,471,300-500
ACES_BUNFA,Acetylcholinesterase-like,Bungarus fasciatus,Secreted,s634,f178,sf127,c5,t2,606,500-1000
A0A075B5G4_HUMIN,Cutinase-like,Humicola insolens,Secreted,s477,f186,sf127,c5,t2,194,100-300
